heat_num,grado,num_cga_met,TCM,Time_Vac_Vac,Power_ON,Tpo_Aux,Total_min_Demoras,tco_kwh,Potencia,O2,Grafito,Cal_Total,Cal_Total_Sid,Cal_Total_Dol,muestra_temp,muestra_ppmo2,c1_tco_tpo_con,c1_tco_kwh,c1_tco_mw_prom,c2_tco_tpo_con,c2_tco_kwh,c2_tco_mw_prom,c7_tco_tpo_con,c7_tco_kwh,c7_tco_mw_prom,cga_met_1,cga_met_2,cga_met_3,CH01,CH02,CH03,CH04,CH05,CH06,CH07,CH08,CH09,CH10,CH11,CH15,CH31,CH33,CH34,CH50,CH60,CH63,CH64,CH67,CH70,CH71,CH01_C1,CH02_C1,CH03_C1,CH04_C1,CH05_C1,CH06_C1,CH07_C1,CH08_C1,CH09_C1,CH10_C1,CH11_C1,CH15_C1,CH31_C1,CH33_C1,CH34_C1,CH50_C1,CH60_C1,CH63_C1,CH64_C1,CH67_C1,CH70_C1,CH71_C1,CH01_C2,CH02_C2,CH03_C2,CH04_C2,CH05_C2,CH06_C2,CH07_C2,CH08_C2,CH09_C2,CH10_C2,CH11_C2,CH15_C2,CH31_C2,CH33_C2,CH34_C2,CH50_C2,CH60_C2,CH63_C2,CH64_C2,CH67_C2,CH70_C2,CH71_C2,CaO,MgO,sio2,al2o3,mno,s,fe2o3,ib2,ib4,feo,IB3
465417,251036 DEA,2,185.4790039,53.31999969,40.91666794,8.30333328,3.09999902,56315,97.94999695,5505,4422.5,6012,2813,3199,1593,488,14.51667023,20848,86,16.70000076,26160,94,5.58333206,8160,88,81.509,103.97,0,6.347,0,0,31.145,0,13.309,8.723,60.176,0,0,0,0,32.844,0,0,4.125,3.652,0,0,0,25.158,0,6.347,0,0,2.649,0,13.309,8.723,0,0,0,0,0,12.273,0,0,0,3.652,0,0,0,19.556,0,0,0,0,28.496,0,0,0,25.176,0,0,0,0,20.571,0,0,4.125,0,0,0,0,5.602,0,27.8244,8.5314,16.5554,8.5078,8.1302,0.1416,41.89,1.983226,1.711708,37.73876,1.110169492
465427,251036 DEA,2,184.7660065,57.56666565,43.66666412,7.0999999,5.8,58975,95.65000153,6101.25,8645,6119,2947,3173,1608,978,15.53332996,22176,86,16.61667061,24832,90,7.43333101,10816,87,81.161,103.605,0,0,0,0,48.446,0,13.812,4.153,58.536,0,0,0,0,25.203,0,0,5.034,3.968,0,0,0,25.614,0,0,0,0,17.751,0,13.812,4.153,0,0,0,0,0,6.544,0,0,0,3.968,0,0,0,19.933,0,0,0,0,30.695,0,0,0,23.536,0,0,0,0,18.659,0,0,5.034,0,0,0,0,5.681,0,23.3286,7.5048,15.2928,6.9738,7.2688,0.118,62.1152,1.80009,1.633946,55.959612,1.047694754
465428,251036 DEA,2,185.2079926,59.54999542,43.36666489,4.51666594,10.66666442,58515,95.61000061,5856.25,6038.75,5932,2800,3133,1534,434,15.94999981,22624,85,16.13332939,24384,91,7.20000076,10352,86,83.028,102.18,0,0,0,0,37.091,0,12.63,9.808,65.456,0,0,0,0,30.813,0,0,4.253,3.889,0,0,0,21.268,0,0,0,0,10.936,0,12.63,9.808,0,0,0,0,0,14.404,0,0,0,3.889,0,0,0,16.361,0,0,0,0,26.155,0,0,0,30.456,0,0,0,0,16.409,0,0,4.253,0,0,0,0,4.907,0,24.3434,7.3278,15.4462,7.4104,7.611,0.118,55.7196,1.85968,1.635008,50.19779,1.065049045
465429,251036 DEA,2,185.1190033,54.04999542,41.98332977,7.03333282,4.03333202,56875,96.15000153,5843.75,3938.75,5986,2813,3173,1542,674,16.33333015,22640,83,15.69999981,24368,93,5.900002,8720,89,82.602,102.517,0,0,0,0,47.885,0,13.854,9.527,62.433,0,0,0,0,21.378,0,0,3.42,3.585,0,0,0,23.037,0,0,0,0,16.841,0,13.854,9.527,0,0,0,0,0,5.707,0,0,0,3.585,0,0,0,18.088,0,0,0,0,31.044,0,0,0,27.433,0,0,0,0,15.671,0,0,3.42,0,0,0,0,4.949,0,24.1192,7.552,15.871,7.611,7.788,0.1062,53.5956,1.793246,1.591466,48.284302,1.027135678
465439,2510088 VDEDEA,2,184.3090057,67.67999268,42.53332901,11.1799984,12.96666521,55985,93.52999878,6006.25,3296.25,6173,3240,2933,1553,792,19.41666985,26416,82,13.46667004,20592,92,5.58333206,7824,84,79.27,105.039,0,6.213,23.131,0,38.641,0,14.321,7.403,73.349,0,0,0,0,0,0,0,3.906,3.255,0,0,0,14.09,0,6.213,0,0,12.416,0,14.321,7.403,10.957,0,0,0,0,0,0,0,0,3.255,0,0,0,9.705,0,0,23.131,0,26.225,0,0,0,27.392,0,0,0,0,0,0,0,3.906,0,0,0,0,4.385,0,65.63278,5.782,27.87396,5.26634,0.15576,2.849464,0.80594,2.778428,2.542782,0.726054,1.980452199
465440,2510088 VDEDEA,2,181.4100037,45.83333206,39.53333282,4.3499999,0.94999999,53965,97.18000031,5651.25,3731.25,5773,3053,2719,1550,748,14.66666985,21120,86,16.70000076,25888,93,4.16666412,5808,84,80.922,100.488,0,5.236,20.015,0,54.933,0,13.08,5.936,66.097,0,11.046,0,0,0,0,0,2.373,2.694,0,0,0,0,0,5.236,0,0,19.01,0,13.08,5.936,8.92,0,11.046,0,0,0,0,0,0,2.694,0,0,0,0,0,0,20.015,0,35.923,0,0,0,22.177,0,0,0,0,0,0,0,2.373,0,0,0,0,0,0,65.88294,6.6552,30.23396,7.50126,0.12036,2.91047,0.41418,2.571338,2.268314,0.373116,1.745927015
465441,251008 DEA,2,183.824997,58.09999466,41.66666412,5.5999999,9.83333196,56015,95.43000031,5567.5,6436.25,5773,3053,2719,1569,844,15.83333015,22480,85,15.96667004,24528,92,5.85000277,7856,81,81.858,101.967,0,0,50.279,0,44.32,0,12.08,0,71.604,0,0,0,0,0,0,0,2.752,2.79,0,0,0,0,0,0,19.248,0,19.382,0,12.08,0,13.358,0,0,0,0,0,0,0,0,2.79,0,0,0,0,0,0,31.031,0,24.938,0,0,0,23.246,0,0,0,0,0,0,0,2.752,0,0,0,0,0,0,65.1183,6.42746,29.61092,5.7525,0.11446,3.4692,0.26904,2.594938,2.387376,0.242372,1.841402783
465442,251008    DEA,2,183.279007,47.24999619,39.64999771,5.46666574,1.13333303,53825,96.56999969,5715,8015,8826,6107,2719,1550,643,15.28332996,22016,86,16.51667023,24992,91,3.88333511,5664,88,82.253,101.026,0,0,62.471,0,41.202,0,4.393,0,63.058,0,0,0,0,0,0,0,0,12.155,0,0,0,0,0,0,13.606,0,26.566,0,4.393,0,10.533,0,0,0,0,0,0,0,0,12.155,0,0,0,0,0,0,48.865,0,14.636,0,0,0,17.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.09524,6.61508,30.28942,7.26526,0.19706,3.064932,0.32332,2.496998,2.221822,0.291224,1.706717778
465446,251015 VARDEA,2,185.2830048,64.98332596,51.74999619,8.88333321,3.34999694,66145,90.09999847,4800,4530,6626,3733,2893,1694,746,22.01667023,29456,80,13.10000038,17552,80,12.38333988,17984,87,90.297,94.986,0,0,27.097,50.453,0,0,11.167,0,86.389,0,10.177,0,0,0,0,0,0,0,0,0,0,0,0,0,16.789,26.818,0,0,11.167,0,20.523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.308,23.635,0,0,0,0,30.866,0,10.177,0,0,0,0,0,0,0,0,0,0,0,0,29.8658,7.67,15.1276,7.5402,7.9768,0.1298,50.0674,2.329674,1.953962,45.105736,1.317542946
465447,251015 VARDEA,2,184.5970001,55.83332825,43.44999695,7.43333292,3.94999899,58125,94.83999634,5825,5050,6146,3173,2973,1579,472,16.39999962,22384,82,16.01667023,24624,92,6.94999695,9968,86,81.964,102.633,0,7.106,27.507,33.9,12.883,0,15.207,8.01,49.361,0,0,0,0,6.044,0,0,6.865,0,0,0,0,17.714,0,7.106,0,0,12.883,0,15.207,8.01,0,0,0,0,0,6.044,0,0,0,0,0,0,0,17.714,0,0,27.507,33.9,0,0,0,0,14.361,0,0,0,0,0,0,0,6.865,0,0,0,0,0,0,28.0486,9.4164,15.5406,7.0328,7.8588,0.118,50.2798,2.129782,1.958446,45.297132,1.242550967
465448,251015 VARDEA,2,185.7940064,54.88332748,40.89999771,7.19999981,5.783331,55075,95.75,5545,4555,6119,3200,2919,1585,471,16.29999924,22656,83,15.63333035,24352,93,4.93333197,6912,84,84.36,101.434,0,6.795,0,0,41.714,0,13.422,8.526,53.379,0,0,0,0,23.24,0,0,7.805,3.337,0,0,0,27.576,0,6.795,0,0,12.15,0,13.422,8.526,0,0,0,0,0,4.125,0,0,0,3.337,0,0,0,21.005,0,0,0,0,29.564,0,0,0,18.379,0,0,0,0,19.115,0,0,7.805,0,0,0,0,6.571,0,29.913,9.1686,16.0952,7.8942,7.788,0.1652,42.5154,2.19303,1.922338,38.30221,1.246925726
465458,2510088 VDEDEA,2,185.1799927,56.23999786,40.64999771,6.79999971,7.79,54385,95.18998718,5565,4736.25,6146,3253,2893,1625,869,15.85000038,22016,83,16.39999962,24992,91,4.38333511,6224,85,81.921,103.259,0,8.597,21.249,16.863,31.165,0,13.058,9.343,69.004,0,0,0,0,0,0,0,3.586,1.97,0,0,0,10.345,0,8.597,0,16.863,0,0,13.058,9.343,11.993,0,0,0,0,0,0,0,0,1.97,0,0,0,5.097,0,0,21.249,0,31.165,0,0,0,22.011,0,0,0,0,0,0,0,3.586,0,0,0,0,5.248,0,30.2906,8.3662,15.0568,8.3898,7.3632,0.118,47.6248,2.373924,1.945466,42.905272,1.291897333
465459,2510088 VDEDEA,2,185.427002,51.25,39.98333359,6.68333197,3.58333302,54715,97.44999695,5518.75,2585,6133,3267,2866,1589,711,16.64999962,24288,88,14.73332977,22720,93,4.55000114,6560,87,84.734,100.693,0,9.247,18.817,15.853,30.877,0,13.495,8.289,67.456,0,0,0,0,0,0,0,3.4,4.4,0,0,0,13.593,0,9.247,0,15.853,0,0,13.495,8.289,11.284,0,0,0,0,0,0,0,0,4.4,0,0,0,7.166,0,0,18.817,0,30.877,0,0,0,21.172,0,0,0,0,0,0,0,3.4,0,0,0,0,6.427,0,28.7448,8.3072,14.6438,7.8234,8.024,0.1062,47.9906,2.316222,1.946056,43.234728,1.279411765
465460,2510088 VDEDEA,2,182.7140045,49.44999313,38.48332977,7.08333302,2.88333097,51245,95.29000092,5213.75,3112.5,6146,3267,2879,1632,832,15.35000038,21280,83,16.95000076,25728,91,2.13333511,3088,87,83.785,98.929,0,7.627,19.854,18.133,35.694,0,11.597,7.087,61.743,0,6.666,0,0,0,0,0,4.724,2.483,0,0,0,7.106,0,7.627,0,18.133,0,0,11.597,7.087,10.468,0,6.666,0,0,0,0,0,4.724,2.483,0,0,0,0,0,0,19.854,0,35.694,0,0,0,16.275,0,0,0,0,0,0,0,0,0,0,0,0,7.106,0,27.671,7.8588,14.6202,7.6936,7.9532,0.1062,51.5542,2.233386,1.878914,46.445272,1.240084611
465468,251015 VARDEA,2,185.8329926,47.28333282,33.70000076,6.43333292,6.14999884,70795,84.33000183,3847.5,4971.25,7799,3440,4359,1564,329,25.08333015,30064,72,12.80000019,16944,79,16.86665916,22640,81,90.309,95.524,0,0,22.641,48.64,0,0,0,0,93.581,0,0,0,0,0,0,0,0,0,0,0,0,20.971,0,0,10.872,24.61,0,0,0,0,28.207,0,0,0,0,0,0,0,0,0,0,0,0,11.62,0,0,11.769,24.03,0,0,0,0,30.374,0,0,0,0,0,0,0,0,0,0,0,0,9.351,0,40.8044,12.1422,17.7236,9.7232,7.4222,0.1652,23.6118,2.716714,2.276338,21.27186,1.486672399
465469,251015 VARDEA,2,184.9909973,54.75,44.6166687,6.38333273,2.74999893,59825,94.70999908,5987.5,6818.75,6146,3093,3053,1567,437,15.05000019,20832,83,17.61667061,26176,89,7.93333101,11664,88,84.073,100.918,0,6.299,16.583,0,42.748,0,17.553,8.108,57.382,0,0,0,0,9.98,0,0,3.42,0,0,0,0,22.918,0,6.299,0,0,9.84,0,17.553,8.108,0,0,0,0,0,9.98,0,0,0,0,0,0,0,17.293,0,0,16.583,0,32.908,0,0,0,22.382,0,0,0,0,0,0,0,3.42,0,0,0,0,5.625,0,40.3796,12.4136,17.6056,9.5698,7.316,0.1652,24.0248,2.706448,2.292386,21.643914,1.485887972
465470,251018 DEA,2,184.9299927,110.3499985,40.31666565,5.91666603,63.11666527,54915,96.93998718,5197.5,4571.25,6146,3093,3053,1589,692,14.98332977,21040,84,16.71666908,25968,93,4.56666613,6752,89,83.281,101.649,0,0,54.004,43.608,0,4.342,9.441,0,68.976,0,0,0,0,0,0,0,4.559,0,0,0,0,0,0,0,23.233,14.675,0,4.342,9.441,0,16.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.771,28.933,0,0,0,0,17.386,0,0,0,0,0,0,0,4.559,0,0,0,0,0,0,35.2348,10.9268,15.812,9.4046,7.5992,0.118,35.7658,2.629512,2.160108,32.221434,1.397285915
465474,251008    DEA,2,183.3220062,49.14999771,41.43333435,6.29999924,0.416666,55215,94.66000366,5438.75,5502.5,6146,3093,3053,1563,416,NULL,NULL,NULL,NULL,NULL,NULL,5.10000181,7056,83,84.261,99.061,0,0,49.48,47.056,0,0,10.645,0,66.314,0,0,0,0,0,0,0,4.999,4.828,0,0,0,0,0,0,21.324,17.011,0,0,10.645,0,15.453,0,0,0,0,0,0,0,0,4.828,0,0,0,0,0,0,28.156,30.045,0,0,0,0,15.861,0,0,0,0,0,0,0,4.999,0,0,0,0,0,0,66.8647,7.9355,27.13764,5.6581,0.08378,3.71582,0.6962,2.907402,2.691344,0.62717,2.038822725
465477,251008 DEA,2,182.8540039,58.73332977,41.31666565,6.91666603,9.5,55355,95.19999695,5336.25,4970,3599,1280,2319,1678,1079,15.61666965,21216,82,16.83333015,25792,92,4.849998,7200,89,82.647,100.207,0,0,52.978,46.473,0,5.223,9.202,0,60.284,0,0,0,0,0,0,0,4.32,4.374,0,0,0,0,0,0,20.698,17.133,0,5.223,9.202,0,11.017,0,0,0,0,0,0,0,0,4.374,0,0,0,0,0,0,32.28,29.34,0,0,0,0,14.267,0,0,0,0,0,0,0,4.32,0,0,0,0,0,0,27.6474,9.7114,16.7442,9.5226,9.5344,0.0944,44.5922,1.948416,1.678314,40.1731,1.052560647
465477,251008 DEA,2,182.8540039,58.73332977,41.31666565,6.91666603,9.5,55355,95.19999695,5336.25,4970,3599,1280,2319,1678,1079,15.61666965,21216,82,16.83333015,25792,92,4.849998,7200,89,82.647,100.207,0,0,52.978,46.473,0,5.223,9.202,0,60.284,0,0,0,0,0,0,0,4.32,4.374,0,0,0,0,0,0,20.698,17.133,0,5.223,9.202,0,11.017,0,0,0,0,0,0,0,0,4.374,0,0,0,0,0,0,32.28,29.34,0,0,0,0,14.267,0,0,0,0,0,0,0,4.32,0,0,0,0,0,0,66.35376,6.00384,26.82022,5.60146,0.09204,4.702654,0.50976,2.91932,2.633524,0.459256,2.046586112
465478,251008 -INDDEA,2,183.8430023,57.62333298,43.58333206,7,6.04,58275,94.58000183,5557.5,7815,6412,3227,3186,1607,447,14.73332977,21104,86,17.85000038,25904,87,7,10112,87,78.078,105.765,0,3.152,79.282,22.513,0,0,5.604,0,62.531,0,0,0,0,0,0,0,4.369,6.392,0,0,0,0,0,3.152,33.973,9.428,0,0,5.604,0,4.529,0,0,0,0,0,0,0,0,6.392,0,0,0,0,0,0,45.309,13.085,0,0,0,0,23.002,0,0,0,0,0,0,0,4.369,0,0,0,0,0,0,37.1228,10.7026,15.8828,8.968,7.3986,0.1416,38.4444,2.758014,2.27091,34.634652,1.49382716
465478,251008 -INDDEA,2,183.8430023,57.62333298,43.58333206,7,6.04,58275,94.58000183,5557.5,7815,6412,3227,3186,1607,447,14.73332977,21104,86,17.85000038,25904,87,7,10112,87,78.078,105.765,0,3.152,79.282,22.513,0,0,5.604,0,62.531,0,0,0,0,0,0,0,4.369,6.392,0,0,0,0,0,3.152,33.973,9.428,0,0,5.604,0,4.529,0,0,0,0,0,0,0,0,6.392,0,0,0,0,0,0,45.309,13.085,0,0,0,0,23.002,0,0,0,0,0,0,0,4.369,0,0,0,0,0,0,68.68544,6.08526,26.60074,5.56842,0.0708,4.650498,0.3835,3.046878,2.742674,0.345504,2.135133152
465479,251008 -INDDEA,2,183.6920013,74.8999939,43.86666489,15.98333263,14.04999876,59855,96.5,5577.5,6013.75,6372,3227,3146,1543,546,18.73332977,26592,85,13.26667023,20416,92,7.79999924,11696,90,83.901,99.791,0,2.743,74.831,18.5,0,5.277,5.2,0,66.046,0,0,0,0,0,0,0,5.563,5.532,0,0,0,0,0,2.743,28.88,8.874,0,5.277,5.2,0,9.625,0,0,0,0,0,0,0,2.77,5.532,0,0,0,0,0,0,45.951,9.626,0,0,0,0,21.421,0,0,0,0,0,0,0,2.793,0,0,0,0,0,0,36.1552,9.8884,15.4816,8.5432,7.198,0.1652,42.6098,2.755772,2.26147,38.38717,1.504911591
465479,251008 -INDDEA,2,183.6920013,74.8999939,43.86666489,15.98333263,14.04999876,59855,96.5,5577.5,6013.75,6372,3227,3146,1543,546,18.73332977,26592,85,13.26667023,20416,92,7.79999924,11696,90,83.901,99.791,0,2.743,74.831,18.5,0,5.277,5.2,0,66.046,0,0,0,0,0,0,0,5.563,5.532,0,0,0,0,0,2.743,28.88,8.874,0,5.277,5.2,0,9.625,0,0,0,0,0,0,0,2.77,5.532,0,0,0,0,0,0,45.951,9.626,0,0,0,0,21.421,0,0,0,0,0,0,0,2.793,0,0,0,0,0,0,62.54826,9.90138,30.6387,5.36546,0.118,3.585784,0.4779,2.40897,2.374514,0.430582,1.737250918
465487,251048 VDEA,2,184.9299927,68.46666718,54.43333435,8.08333302,4.94999921,65755,85.13999939,3231.25,4668.75,6826,2760,4066,1590,495,24.43333054,30752,76,12.46667004,16256,78,13.35000038,17600,79,90.826,94.104,0,0,53.956,31.986,0,0,0,0,82.102,0,16.886,0,0,0,0,0,0,0,0,0,0,0,0,0,23.836,16.005,0,0,0,0,24.458,0,11.527,0,0,0,0,0,0,0,0,0,0,0,0,0,30.12,15.981,0,0,0,0,22.644,0,5.359,0,0,0,0,0,0,0,0,0,0,0,0,41.6894,8.7438,16.7206,9.0034,9.7114,0.2596,28.1194,2.942094,2.313508,25.33283,1.620642202
465488,251048 VDEA,2,187.5050049,60.43333054,44.98333359,6.41666603,8.03333205,59825,93.72000122,6195,8362.5,5999,2987,3013,1570,532,15.83333015,22000,83,17.01667023,25008,88,8.21666718,11664,85,83.648,103.857,0,7.668,17.11,23.55,34.018,0,14.543,7.472,65.384,0,5.478,0,0,0,0,0,6.164,0,0,0,0,6.118,0,7.668,0,23.55,0,0,14.543,7.472,9.937,0,5.478,0,0,0,0,0,0,0,0,0,0,0,0,0,17.11,0,34.018,0,0,0,20.447,0,0,0,0,0,0,0,6.164,0,0,0,0,6.118,0,29.1932,10.3486,15.0214,8.5078,7.2688,0.1416,46.9758,2.293212,1.98299,42.320582,1.240722166
465489,251048 VDEA,2,187.0200043,58.29999542,44.84999847,6.11666584,6.33333188,59035,93.19999695,6082.5,4962.5,5986,2987,2999,1589,638,17.33333015,23760,82,15.69999981,23248,89,7.73333406,10880,84,83.023,103.997,0,11.585,19.951,12.626,32.724,0,16.053,9.559,62.573,0,6.247,0,0,0,0,0,9.995,0,0,0,0,5.707,0,11.585,0,12.626,0,0,16.053,9.559,6.347,0,6.247,0,0,0,0,0,5.606,0,0,0,0,0,0,0,19.951,0,32.724,0,0,0,21.226,0,0,0,0,0,0,0,4.389,0,0,0,0,5.707,0,35.1522,8.9208,15.3046,8.6494,9.1922,0.118,35.8956,2.710224,2.171082,32.338372,1.467487685
465510,25102-2A,2,183.6710053,50.06666565,40.5,6.13333321,2.43333304,54755,96.23000336,5448.75,2496.25,6079,3067,3013,1574,437,15.03332996,21632,86,5.64999914,8368,89,15.76667023,23600,90,78.533,105.138,0,7.001,20.428,16.544,30.216,0,15.021,8.349,63.254,0,8.071,0,0,0,0,0,4.65,2.444,0,0,0,7.693,0,7.001,0,16.544,0,0,15.021,8.349,6.103,0,8.071,0,0,0,0,0,0,2.444,0,0,0,0,0,0,20.428,0,30.216,0,0,0,22.151,0,0,0,0,0,0,0,4.65,0,0,0,0,7.693,0,35.5416,9.2866,16.2132,8.5668,7.2806,0.118,35.7422,2.586678,2.13462,32.200194,1.434285714
465511,25102-2A,2,185.1889954,50.58332825,39.19999695,5.79999971,4.58333194,52635,95.84999847,5410,5891.25,12158,6107,6052,1609,467,17.16666985,24768,87,14.96667004,22240,89,3.03333306,4480,89,77.022,108.167,0,3.957,18.28,19.736,41.243,0,12.847,7.117,58.423,0,8.42,0,0,0,0,0,5.402,4.066,0,0,0,5.698,0,3.957,0,19.736,0,0,12.847,7.117,5.879,0,8.42,0,0,0,0,0,0,4.066,0,0,0,0,0,0,18.28,0,41.243,0,0,0,17.544,0,0,0,0,0,0,0,5.402,0,0,0,0,5.698,0,33.9014,9.676,16.5082,8.2954,7.375,0.1062,37.7364,2.423248,2.073142,33.996744,1.36679353
465512,25102-2A,2,185.0970001,49.86666107,40.91666412,5.91666603,2.03333194,55425,96.25,5570,6601.25,12185,6133,6052,1554,360,15.43332958,22432,87,16.31666946,24576,90,5.150002,7264,85,78.209,106.888,0,8.588,16.421,15.988,40.186,0,10.677,10.577,60.494,0,7.514,0,0,0,0,0,4.787,3.985,0,0,0,5.88,0,8.588,0,15.988,0,0,10.677,10.577,5.88,0,7.514,0,0,0,0,0,0,3.985,0,0,0,0,0,0,16.421,0,40.186,0,0,0,19.614,0,0,0,0,0,0,0,4.787,0,0,0,0,5.88,0,36.8278,9.2866,16.7088,8.9444,7.3868,0.118,32.7096,2.600838,2.121168,29.46814,1.435602576
465524,25102-2A,2,183.4920044,87.17666626,40.76666641,8.10000038,37.31,55355,96.5,5567.5,4167.5,12292,6187,6105,1582,808,15.33333015,21504,84,16.29999924,25504,94,5.11666918,7200,84,79.9,103.592,0,4.678,16.74,20.492,20.826,0,11.572,10.106,66.213,0,9.904,0,0,7.243,0,0,6.036,3.201,0,0,0,6.481,0,4.678,0,20.492,0,0,11.572,10.106,4.947,0,9.904,0,0,0,0,0,0,3.201,0,0,0,0,0,0,16.74,0,20.826,0,0,0,26.266,0,0,0,0,7.243,0,0,6.036,0,0,0,0,6.481,0,35.577,9.3338,16.0716,8.4488,7.316,0.118,35.164,2.612166,2.161288,31.679224,1.450914341
465525,251036 DEA,2,183.3090057,60.68333054,40.84999847,7.16666603,11.66666522,54045,94.12999725,5383.75,3380,6172,3107,3066,1579,761,16.06666946,21744,81,16.5,25264,92,4.28333282,5888,82,79.501,103.808,0,5.337,21.082,11.784,24.774,0,14.088,9.856,61.724,0,15.352,0,0,5.936,0,0,4.01,2.808,0,0,0,6.558,0,5.337,0,11.784,0,0,14.088,9.856,5.276,0,15.352,0,0,0,0,0,0,2.808,0,0,0,0,0,0,21.082,0,24.774,0,0,0,21.448,0,0,0,0,5.936,0,0,4.01,0,0,0,0,6.558,0,34.0312,9.3928,16.638,8.3544,7.3396,0.118,36.816,2.413572,2.05025,33.167558,1.361661945
465526,251044 PTADEA,2,183.2019959,59.04999924,40,7.19999981,10.84999907,53485,95.26999664,5533.75,5290,6132,3107,3026,1654,674,15.80000019,21600,82,16.46666908,25408,93,3.71666694,5328,86,78.389,104.813,0,8.654,20.465,14.001,26.408,0,12.919,8.106,63.127,0,10.668,0,0,7.906,0,0,2.933,2.412,0,0,0,5.603,0,8.654,0,14.001,0,0,12.919,8.106,6.629,0,10.668,0,0,0,0,0,0,2.412,0,0,0,0,0,0,20.465,0,26.408,0,0,0,21.498,0,0,0,0,7.906,0,0,2.933,0,0,0,0,5.603,0,36.344,9.2512,16.7088,8.732,7.4458,0.1062,33.0518,2.566618,2.114796,29.776356,1.428571429
465537,251044 PTADEA,2,185.4160004,47.09999466,38.16666412,7.06666613,0.86666499,51635,96.94999695,5138.75,2222.5,6119,3133,2986,1599,508,31.73332977,-18528,-35,NULL,NULL,NULL,2.31666589,3472,90,80.586,104.83,0,9.233,19.012,10.1,27.586,0,11.345,9.054,60.734,0,12.595,0,0,12.182,0,0,5.686,2.964,0,0,0,4.925,0,9.233,0,10.1,0,0,11.345,9.054,5.286,0,12.595,0,0,5.009,0,0,0,2.964,0,0,0,0,0,0,19.012,0,27.586,0,0,0,20.448,0,0,0,0,7.173,0,0,5.686,0,0,0,0,4.925,0,31.0694,8.555,15.93,8.3662,7.7762,0.1062,39.8604,2.301472,1.924462,35.910232,1.278776105
465538,251044 PTADEA,2,185.8079987,50.53333282,40.46666718,7.11666584,1.94999892,55055,96.73000336,5611.25,6217.5,6119,3120,2999,1592,426,16.29999924,23344,86,15.48332977,23664,92,4.66666794,6896,89,78.627,107.181,0,8.115,15.129,15.062,28.661,0,11.511,10.195,62.838,0,8.574,0,0,12.657,0,0,5.17,1.565,0,0,0,6.331,0,8.115,0,15.062,0,0,11.511,10.195,4.502,0,8.574,0,0,4.103,0,0,0,1.565,0,0,0,0,0,0,15.129,0,28.661,0,0,0,23.336,0,0,0,0,8.554,0,0,5.17,0,0,0,0,6.331,0,34.81,8.3898,16.4964,9.6524,7.8352,0.0944,32.6742,2.490036,1.949478,29.436162,1.331227437
465539,251044 PTADEA,2,185.4360046,47.43333054,39.64999771,6.75,0.033333,55835,100.0799866,5520,5740,6093,3107,2986,1616,533,15.41666985,22432,87,15.14999962,24576,97,5.06666708,7680,91,79.251,106.185,0,5.847,19.499,10.755,24.389,0,12.278,8.607,70.809,0,6.608,0,0,12.011,0,0,5.579,3.538,0,0,0,5.516,0,5.847,0,10.755,0,0,12.278,8.607,12.606,0,6.608,0,0,4.012,0,0,0,3.538,0,0,0,0,0,0,19.499,0,24.389,0,0,0,23.203,0,0,0,0,7.999,0,0,5.579,0,0,0,0,5.516,0,31.6004,8.7202,15.9654,9.0624,7.7644,0.0944,41.7602,2.335574,1.90098,37.621822,1.262611975
465557,251018 DEA,2,185.246994,67.68333054,52.56666565,8.60000038,5.51666486,65775,87.97000122,4492.5,4276.25,7252,3760,3492,1639,823,22.63332939,29328,78,13.43332958,17680,79,12.41666985,17616,85,90.624,94.623,0,0,89.558,24.987,0,0,0,0,70.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.96,17.772,0,0,0,0,14.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.598,7.215,0,0,0,0,20.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0016,7.5874,16.9448,8.5196,7.8942,0.118,42.2912,2.228548,1.834546,38.100194,1.256719184
465557,251018 DEA,2,185.246994,67.68333054,52.56666565,8.60000038,5.51666486,65775,87.97000122,4492.5,4276.25,7252,3760,3492,1639,823,22.63332939,29328,78,13.43332958,17680,79,12.41666985,17616,85,90.624,94.623,0,0,89.558,24.987,0,0,0,0,70.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.96,17.772,0,0,0,0,14.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.598,7.215,0,0,0,0,20.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.16904,4.14062,36.64018,4.43326,0.10502,2.170846,0.54516,2.098748,1.99125,0.491116,1.586646748
